recording,event_or_utterance_id,expected_text,candidate,mode,legacy_outcome,candidate_outcome,delta_class,latency_delta_ms,notes
1786194978795,1786194978795_cmd_026,доступность,hpf80_mix123,clean_continuous,true,true,slower_stable_partial,239.99999999999488,
1786194978795,1786194978795_cmd_026,доступность,hpf80_mix123,production_like,true,true,slower_stable_partial,200.00000000000284,
1786194978795,1786194978795_cmd_026,доступность,raw_ch3,clean_continuous,true,true,slower_stable_partial,239.99999999999488,
1786194978795,1786194978795_cmd_026,доступность,raw_ch3,production_like,true,true,slower_stable_partial,200.00000000000284,
1786194978795,1786194978795_cmd_026,доступность,raw_mix123,clean_continuous,true,true,slower_stable_partial,239.99999999999488,
1786194978795,1786194978795_cmd_026,доступность,raw_mix123,production_like,true,true,slower_stable_partial,200.00000000000284,
1786194978795,1786194978795_cmd_026,доступность,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_026,доступность,webrtc_moderate,production_like,true,true,slower_stable_partial,239.99999999999488,
1786194978795,1786194978795_cmd_027,доступность,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_027,доступность,hpf80_mix123,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_027,доступность,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_027,доступность,raw_ch3,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_027,доступность,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_027,доступность,raw_mix123,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_027,доступность,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_027,доступность,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_028,доступность,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_028,доступность,hpf80_mix123,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_028,доступность,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_028,доступность,raw_ch3,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_028,доступность,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_028,доступность,raw_mix123,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_028,доступность,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_028,доступность,webrtc_moderate,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_029,доступность,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_029,доступность,hpf80_mix123,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_029,доступность,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_029,доступность,raw_ch3,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_029,доступность,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_029,доступность,raw_mix123,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_029,доступность,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_029,доступность,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_030,доступность,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_030,доступность,hpf80_mix123,production_like,true,true,slower_stable_partial,200.00000000000284,
1786194978795,1786194978795_cmd_030,доступность,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_030,доступность,raw_ch3,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_030,доступность,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_030,доступность,raw_mix123,production_like,true,true,slower_stable_partial,200.00000000000284,
1786194978795,1786194978795_cmd_030,доступность,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_030,доступность,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_031,доступность,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_031,доступность,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_031,доступность,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_031,доступность,raw_ch3,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_031,доступность,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_031,доступность,raw_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_031,доступность,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_031,доступность,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_032,доступность,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_032,доступность,hpf80_mix123,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_032,доступность,raw_ch3,clean_continuous,true,true,slower_stable_partial,239.99999999999488,
1786194978795,1786194978795_cmd_032,доступность,raw_ch3,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_032,доступность,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_032,доступность,raw_mix123,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_032,доступность,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_032,доступность,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_033,список,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_033,список,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_033,список,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_033,список,raw_ch3,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_033,список,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_033,список,raw_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_033,список,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_033,список,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_034,молочная,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_034,молочная,hpf80_mix123,production_like,true,true,unchanged,-40.000000000020464,
1786194978795,1786194978795_cmd_034,молочная,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_034,молочная,raw_ch3,production_like,true,true,unchanged,-40.000000000020464,
1786194978795,1786194978795_cmd_034,молочная,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_034,молочная,raw_mix123,production_like,true,true,unchanged,-40.000000000020464,
1786194978795,1786194978795_cmd_034,молочная,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_034,молочная,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_035,молочная,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_035,молочная,hpf80_mix123,production_like,true,true,slower_stable_partial,200.00000000001705,
1786194978795,1786194978795_cmd_035,молочная,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_035,молочная,raw_ch3,production_like,true,true,slower_stable_partial,200.00000000001705,
1786194978795,1786194978795_cmd_035,молочная,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_035,молочная,raw_mix123,production_like,true,true,slower_stable_partial,200.00000000001705,
1786194978795,1786194978795_cmd_035,молочная,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_035,молочная,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_036,коровка,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_036,коровка,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_036,коровка,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_036,коровка,raw_ch3,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_036,коровка,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_036,коровка,raw_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_036,коровка,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_036,коровка,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_037,коровка,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_037,коровка,hpf80_mix123,production_like,true,true,slower_stable_partial,200.00000000001705,
1786194978795,1786194978795_cmd_037,коровка,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_037,коровка,raw_ch3,production_like,true,true,slower_stable_partial,200.00000000001705,
1786194978795,1786194978795_cmd_037,коровка,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_037,коровка,raw_mix123,production_like,true,true,slower_stable_partial,200.00000000001705,
1786194978795,1786194978795_cmd_037,коровка,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_037,коровка,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_038,коровка,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_038,коровка,hpf80_mix123,production_like,true,true,unchanged,-40.000000000020464,
1786194978795,1786194978795_cmd_038,коровка,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_038,коровка,raw_ch3,production_like,true,true,unchanged,-40.000000000020464,
1786194978795,1786194978795_cmd_038,коровка,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_038,коровка,raw_mix123,production_like,true,true,unchanged,-40.000000000020464,
1786194978795,1786194978795_cmd_038,коровка,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_038,коровка,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_039,коровка,hpf80_mix123,clean_continuous,false,false,unchanged,,
1786194978795,1786194978795_cmd_039,коровка,hpf80_mix123,production_like,false,false,unchanged,,
1786194978795,1786194978795_cmd_039,коровка,raw_ch3,clean_continuous,false,false,unchanged,,
1786194978795,1786194978795_cmd_039,коровка,raw_ch3,production_like,false,false,unchanged,,
1786194978795,1786194978795_cmd_039,коровка,raw_mix123,clean_continuous,false,false,unchanged,,
1786194978795,1786194978795_cmd_039,коровка,raw_mix123,production_like,false,false,unchanged,,
1786194978795,1786194978795_cmd_039,коровка,webrtc_moderate,clean_continuous,false,false,unchanged,,
1786194978795,1786194978795_cmd_039,коровка,webrtc_moderate,production_like,false,false,unchanged,,
1786194978795,1786194978795_cmd_040,коровка,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_040,коровка,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_040,коровка,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_040,коровка,raw_ch3,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_040,коровка,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_040,коровка,raw_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_040,коровка,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_040,коровка,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_041,коровка,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_041,коровка,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_041,коровка,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_041,коровка,raw_ch3,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_041,коровка,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_041,коровка,raw_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_041,коровка,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_041,коровка,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_042,коровка,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_042,коровка,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_042,коровка,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_042,коровка,raw_ch3,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_042,коровка,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_042,коровка,raw_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_042,коровка,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_042,коровка,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_043,коровка,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_043,коровка,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_043,коровка,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_043,коровка,raw_ch3,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_043,коровка,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_043,коровка,raw_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_043,коровка,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_043,коровка,webrtc_moderate,production_like,true,true,unchanged,0.0,
